paper_id,title,authors,year,venue,url
bbcb4f6ca45e14c3a7e4fa674e3778dbe2fd3d78,Microreboot - A Technique for Cheap Recovery,George Candea; Shinichi Kawamoto; Yuichi Fujiki; Greg Friedman; A. Fox,2004,USENIX Symposium on Operating Systems Design and Implementation,https://www.semanticscholar.org/paper/bbcb4f6ca45e14c3a7e4fa674e3778dbe2fd3d78
49add207eed9a8fc4769ad0995679241a6687759,A Compositional Approach to Coordinated Software Rejuvenation of Component-Based Systems,Leonardo Paroli; Tommaso Botarelli; L. Carnevali; Enrico Vicario,2024,IEEE International Symposium on Software Reliability Engineering,https://www.semanticscholar.org/paper/49add207eed9a8fc4769ad0995679241a6687759
d6e3e9e9bb9dac92c06de4cb36bcd07cbeca2033,Deoxys: A Causal Inference Engine for Unhealthy Node Mitigation in Large-scale Cloud Infrastructure,Chaoyun Zhang; Randolph Yao; Si Qin; Ze Li; Shekhar Agrawal; Binit R. Mishra; Tri Tran; Ming-Jie Ma; Qingwei Lin; Murali Chintalapati; Dongmei Zhang,2024,ACM Symposium on Cloud Computing,https://www.semanticscholar.org/paper/d6e3e9e9bb9dac92c06de4cb36bcd07cbeca2033
875f36c43f252218bb2495186729c1797b2b3778,Combining Switching Mechanism with Re-Initialization and Anomaly Detection for Resiliency of Cyber-Physical Systems,Hao Fu; P. Krishnamurthy; F. Khorrami,2024,at - Automatisierungstechnik,https://www.semanticscholar.org/paper/875f36c43f252218bb2495186729c1797b2b3778
4c9cdd8e7536308e6f34746da72b22b6e8ca247b,HGR: A Hybrid Global Graph-Based Recovery Approach for Cloud Storage Systems with Failure and Straggler Nodes,Piao Hu; Huangzhen Xue; Chentao Wu; Minyi Guo; Jie Li; Xiangyu Chen; Shaoteng Liu; Liyang Zhou; Shenghong Xie,2024,IEEE International Conference on Distributed Computing Systems,https://www.semanticscholar.org/paper/4c9cdd8e7536308e6f34746da72b22b6e8ca247b
e52b0b58a12e1f5199e9dac5eeee06dc760de718,Shadow Filesystems: Recovering from Filesystem Runtime Errors via Robust Alternative Execution,Jing Liu; Xiangpeng Hao; Andrea C. Arpaci-Dusseau; Remzi H. Arpaci-Dusseau; Tej Chajed,2024,USENIX Workshop on Hot Topics in Storage and File Systems,https://www.semanticscholar.org/paper/e52b0b58a12e1f5199e9dac5eeee06dc760de718
8677cb3d0999ce8638b308d564318cefc871b618,Reboot-Based Recovery of Unikernels at the Component Level,Takeru Wada; Hiroshi Yamada,2024,Dependable Systems and Networks,https://www.semanticscholar.org/paper/8677cb3d0999ce8638b308d564318cefc871b618
73beb80fc5c77c9716e550c84b3a87de18faf598,"Hot Fixing Software: A Comprehensive Review of Terminology, Techniques, and Applications",Carol Hanna; David Clark; Federica Sarro; Justyna Petke,2024,arXiv.org,https://www.semanticscholar.org/paper/73beb80fc5c77c9716e550c84b3a87de18faf598
1eb1914f6a7a7f0f2a5e834b70c83d17699eb3e4,Panic Recovery in Rust-based Embedded Systems,Zhiyao Ma; Guojun Chen; Lin Zhong,2023,PLOS@SOSP,https://www.semanticscholar.org/paper/1eb1914f6a7a7f0f2a5e834b70c83d17699eb3e4
7c61d8ba41bcae399b422082b60b7783a0cdbfc5,NimbRo Wins ANA Avatar XPRIZE Immersive Telepresence Competition: Human-Centric Evaluation and Lessons Learned,Christian Lenz; Max Schwarz; Andre Rochow; Bastian Patzold; Raphael Memmesheimer; M. Schreiber; Sven Behnke,2023,Int. J. Soc. Robotics,https://www.semanticscholar.org/paper/7c61d8ba41bcae399b422082b60b7783a0cdbfc5
e86b9d88f2c9f4d48cfe6f8aa0e4b5794cc468d6,Robust Immersive Telepresence and Mobile Telemanipulation: NimbRo wins ANA Avatar XPRIZE Finals,Max Schwarz; Christian Lenz; Raphael Memmesheimer; Bastian Patzold; Andre Rochow; M. Schreiber; Sven Behnke,2023,IEEE-RAS International Conference on Humanoid Robots,https://www.semanticscholar.org/paper/e86b9d88f2c9f4d48cfe6f8aa0e4b5794cc468d6
5a6084a425455ef39679adf54b5d947c3d43cd1f,Workload Failure Prediction for Data Centers,Jie Li; Rui Wang; Ghazanfar Ali; Tommy Dang; A. Sill; Yonghua Chen,2023,IEEE International Conference on Cloud Computing,https://www.semanticscholar.org/paper/5a6084a425455ef39679adf54b5d947c3d43cd1f
01fbce448023c67d616293c81526e336af76c07b,Towards Making Unikernels Rejuvenatable,Takeru Wada; Hiroshi Yamada,2022,2022 IEEE International Symposium on Software Reliability Engineering Workshops (ISSREW),https://www.semanticscholar.org/paper/01fbce448023c67d616293c81526e336af76c07b
5def7e2faaa0c9d29d1d14fc526c1036421e9ca8,A New Security Defense Approach for Android Via Proactive Restart,Zhiyong Shan; Iulian Neamtiu,2022,Journal of Computing and Communication,https://www.semanticscholar.org/paper/5def7e2faaa0c9d29d1d14fc526c1036421e9ca8
1a0eda4c6710e7394f42092bdf35a2c2171e4421,Software Micro-Rejuvenation for Android Mobile Systems,Domenico Cotroneo; L. De Simone; R. Natella; R. Pietrantuono; S. Russo,2021,Journal of Systems and Software,https://www.semanticscholar.org/paper/1a0eda4c6710e7394f42092bdf35a2c2171e4421
993b1af0a28a2d5f1748d022680cfa61bf32e28b,Efficient Reboot-Based Recovery of In-Memory Databases,Yuto Jumonji; H. Yamada,2021,IEICE Trans. Inf. Syst.,https://www.semanticscholar.org/paper/993b1af0a28a2d5f1748d022680cfa61bf32e28b
3cb2870f5ccfa317b1040fa0510cdac39527e690,Tardis: A Fault-Tolerant Design for Network Control Planes,Zhenyu Zhou; Theophilus A. Benson; Marco Canini; B. Chandrasekaran,2021,ACM SIGCOMM Symposium on Software Defined Networking Research,https://www.semanticscholar.org/paper/3cb2870f5ccfa317b1040fa0510cdac39527e690
fce23c9aa79a1377a638f0f5342c0666808355c6,FIRestarter: Practical Software Crash Recovery with Targeted Library-level Fault Injection,Koustubha Bhat; E. V. D. Kouwe; H. Bos; Cristiano Giuffrida,2021,Dependable Systems and Networks,https://www.semanticscholar.org/paper/fce23c9aa79a1377a638f0f5342c0666808355c6
