paperId,title,abstract,venue,year,citationCount,openAccessPdf,fieldsOfStudy,publicationTypes,authors
b6efbb462178dea7402463d331135449c3ee1832,Integrating Computer Science across Wyomings K-12 Curriculum from Inception to Implementation: Analysis Using Systems Theory,"In 2001, the Wyoming Supreme Court ruled in State v. Campbell County that every Wyoming K-12 student has constitutional protection for a fair, complete, and equal education appropriate for the times. This protection results in the universal availability of a ""basket of goods,"" or a set of educational deliverables guaranteed to each student independent of the resources of individual school districts. In 2019, an executive action by Governor Matt Mead added to the deliverables ""the use and understanding of computer science."" His executive action initiated a system in which universal computer science became available to every Wyoming K-12 student by the 2022-2023 school year. The purpose of this paper is to use archival research methods through the lens of systems theory to explore the process of conceiving and implementing universal K-12 computer science education in Wyoming by considering the research question: How does systems theory provide a model for understanding Wyoming's universal K-12 computer science education delivery? Systems theory has been used to study organizational components and to analyze engineering systems since the 1950s, and a review of the literature indicates that many social systems can be understood through systems theory. However, using systems theory to study educational systems has not been studied in a comprehensive manner, resulting in a literature gap. This study analyzes how Wyoming's universal K-12 computer science delivery acts as a system. This paper provides recommendations from existing conditions to full availability, based on autopoiesis (the ability of a system to maintain itself) and summum bonum, or the ultimate good.",CoED,2023.0,1,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.18260/b024-8d-49004?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18260/b024-8d-49004, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,"['JournalArticle', 'Review']","[{'authorId': '2045047338', 'name': 'A. Northrup'}, {'authorId': '2216019709', 'name': 'Andrea C. Borowczak'}]"
3902e40036131287187f6cf520155f74ce2964ae,Picture Book Development Based on Approach Scientific on Science Lesson Class V SDN 36 Mataram Academic Year 2023,"Based on the observation results at SDN 36 Mataram, several weaknesses were identified within the learning process. These include an emphasis on completing lesson materials rather than fostering understanding and meaningfulness of the subjects for students. Many students still engage in play during lessons, and a significant number of them hesitate to express their opinions due to a lack of confidence. The purpose of this research is to ascertain the development procedure of picture storybooks based on a scientific approach for fifth-grade Science lessons. This study falls under the category of research and development. It was conducted at SDN 36 Mataram, specifically in the fifth-grade classrooms. The research took place during the first semester of the 2023 academic year. The population of this study comprised all fifth-grade students at SDN 36 Mataram, while the sample included six students randomly selected from the fifth-grade class. This research employed the 4D model (define, design, development, and dissemination), focusing exclusively on the development phase with a sample of six participants (limited trial). The decision to choose six students as participants was based on specific reasons. Data collection techniques used in this study encompassed observation, documentation, and questionnaires. Both qualitative and quantitative analysis techniques were applied. This study involves the development of picture storybooks based on a scientific approach for fifth-grade students. The development of the scientific-based picture storybook follows the 4D development design, involving the phases of defining, designing, developing, and disseminating.",Jurnal Syntax Admiration,2023.0,0,"{'url': 'https://doi.org/10.46799/jsa.v4i8.689', 'status': 'HYBRID', 'license': 'CCBYSA', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.46799/jsa.v4i8.689?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.46799/jsa.v4i8.689, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['JournalArticle'],"[{'authorId': '2231562146', 'name': 'Baiq Nidya Rizki Karima'}]"
1a3b6122719198771bf2907d5b23292d24508b9c,The Nigerian Postgraduate Medical Journal: Award of impact factor of the Web of Science for the first time in year 2023,,Nigerian Postgraduate Medical Journal,2023.0,1,"{'url': 'https://doi.org/10.4103/npmj.npmj_172_23', 'status': 'GOLD', 'license': 'CCBYNCSA', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.4103/npmj.npmj_172_23?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.4103/npmj.npmj_172_23, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"['Editorial', 'JournalArticle']","[{'authorId': '2919640', 'name': 'A. Adesanya'}]"
73940c380dca44581488a5ef581ab37414487847,Increasing Achievement in Learning Akidah Moral Material on Fatimah Az-Zahra's Exemplary Story Using Videos and Class XI Science Stadium at Ma Luqmanul Hakim Academic Year 2023/2024,"The aim of this research is to stimulate children's curiosity about learning. Qualitative descriptive research is this type of research. A number of MA students, madrasa heads and their deputies, as well as an Islamic religious education teacher were the data sources. Luqmanul Hakim. Three Three techniques are used to collect information: documentation, interviews, and observation. Video Content Selection Research Findings. Among the data sources are Relevant. Choose videos or animations that are high quality and relevant to the material about Fatima Az-Zahra's Exemplary Story. The video should depict exemplary values, character and actions that students can take as an example. (1) STAD Group Arrangement Divide students into heterogeneous STAD groups. (2) Introduction with a light discussion. Start with a light discussion session on the theme of Fatima Az-Zahra before showing the video. (3) Video Screening and Post-Show Discussion Play the selected video and make sure students pay close attention. (4) Collaborative Activities in STAD Groups After discussion, give assignments to each STAD group.",Journal of Educational Analytics,2023.0,0,"{'url': 'https://journal.formosapublisher.org/index.php/jeda/article/download/6827/7053', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.55927/jeda.v2i4.6827?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.55927/jeda.v2i4.6827, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['JournalArticle'],"[{'authorId': '2193453078', 'name': 'Jajang Rustandi'}, {'authorId': '2274579358', 'name': 'Eka Mustika Riantina'}, {'authorId': '2067401306', 'name': 'Program Studi'}, {'authorId': '2070950352', 'name': 'Pendidikan Agama'}, {'authorId': '2126532229', 'name': 'Islam Stai'}, {'authorId': '2274135824', 'name': 'Baturaja'}]"
a817bad98653623fbb6cdfcc5e04e9b0ff3db031,PhD Program in Science & Technologies for Electronics & Telecommunication Engineering YEAR 2023,,,2023.0,0,"{'url': '', 'status': None, 'license': None}",,,"[{'authorId': '8955013', 'name': 'A. D. Bue'}, {'authorId': '1389596256', 'name': 'Pietro Morerio'}, {'authorId': '1727204', 'name': 'Vittorio Murino'}]"
ea107510bc46b1fc1753cd8f73636d24df606b6c,The Use Of Computer Assisted Language Learning (Call) To Improve The Students’ Speaking Skill Of Grade X C Sma N 4kota Bima In Academic Year 2022/2023,"Globalization becomes a current issue all over the world. It expands and accelerates the exchange of ideas and commodities over vast distances. Regional economies, societies, and cultures have become integrated through a global network of communications, transportation, and computer technology. These have given impetus and make the world more interdependent than ever (http://en.wikipedia.org/wiki/Globalization). Globalization is no longer about trade in things that can be put in a box, but about trade in everything that can be digitalized. Digital technology makes everything simple. A big problem appears in a trade is distance, but it can be solved by using computer and internet connection. Sale and purchase transaction can be done by using computer with the Internet connection. Computer gives important contribution in globalization. Hornby (1995: 235) states that computer is an electronic device for strong and analyzing information fed into it, for calculating, or for controlling machinery automatically. Computer is used in vary of field and computer also used in instruction. Computer used in instruction provides virtually instantaneous response to the students input, has extensive capacity to store and manipulate information, and is unmatched in its ability to serve many individual students simultaneously. It has the ability to control and integrate a wide variety of media – still pictures, graphics, and moving images, as well as printed information. The computer can also record, analyze, and react to students’ responses that are typed on a keyboard or selected with a mouse (Heinich, 1996: 228).",JUPE : Jurnal Pendidikan Mandala,2023.0,0,"{'url': 'https://doi.org/10.58258/jupe.v8i1.4887', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.58258/jupe.v8i1.4887?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.58258/jupe.v8i1.4887, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['JournalArticle'],"[{'authorId': '2191597753', 'name': 'Firliah Rizkiani'}, {'authorId': '2180921426', 'name': 'Arif Budiman'}, {'authorId': '2318380736', 'name': 'Firmansyah Firmansyah'}, {'authorId': '2324890621', 'name': 'Adilansyah Adilansyah'}, {'authorId': '2073942998', 'name': 'H. Hendra'}]"
faea9d9cba112c7b1595669a0ce6c86f60514d77,Islamic Values: Integration in Learning Mathematics and Science at Man 2 Level 2022/2023 Academic Year,"Currently, in order to improve the quality of education, learning mathematics needs to undergo innovative changes in accordance with the times and technology. In addition, education must also build the values ​​and character of students through religious values. This research uses a qualitative approach with descriptive methods. The aim of the research is to describe Islamic values ​​and their integration into learning mathematics and science at MAN 2 Langkat in the 2022/2023 academic year. The research was conducted at MAN 2 Langkat, North Sumatra, with the research subjects being math and science teachers. Data was collected through observation, interviews, document studies, and literature. Data analysis was carried out by compiling, connecting, reducing, presenting, drawing conclusions, and verifying. The findings can be explained that Islamic values ​​in their integration into mathematics and science learning have been carried out well where they have been adapted to the curriculum and the school's vision and mission as outlined in the planning of relevant methods and media which are carried out from the beginning to the end of learning. The results of this study are expected to contribute to the development of learning that is integrated with Islamic values.",Munaddhomah: Jurnal Manajemen Pendidikan Islam,2023.0,0,"{'url': 'https://pasca.jurnalikhac.ac.id/index.php/munaddhomah/article/download/653/297', 'status': 'HYBRID', 'license': 'CCBYSA', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.31538/munaddhomah.v4i3.653?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.31538/munaddhomah.v4i3.653, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",,['JournalArticle'],"[{'authorId': '2228592064', 'name': 'Suaif Rizal'}, {'authorId': '2066037863', 'name': 'Syamsu Nahar'}, {'authorId': '2166170469', 'name': 'Mohammad Al Farabi'}]"
9de712ad0f4c96783272aa3920be2456f3c3849f,Science in 2023: what to expect this year,,Nature,2023.0,0,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: This paper's abstract has been elided by the publisher. Paper or abstract available at https://api.unpaywall.org/v2/10.1038/d41586-023-00031-2?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1038/d41586-023-00031-2, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",['Medicine'],['News'],"[{'authorId': '48980458', 'name': 'Noah Baker'}, {'authorId': '2190166972', 'name': 'Miryam Naddaf'}]"
de81352789c75598a7d1d2ab5545e122e64de2cc,Predictive Analytics Model for Optimizing Carbon Footprint From Students’ Learning Activities in Computer Science-Related Majors,"Global warming poses a significant challenge to environmental sustainability due to the high greenhouse gas emissions originating from human activities. Among the various sectors contributing to these emissions, the education sector, particularly at the university level, plays a crucial role in generating carbon footprints. While several studies have examined carbon footprints within universities, few have focused on understanding the behavior and activities of individuals. Statistics show that students are the primary contributors to carbon emissions in higher education. Despite the availability of various methods for calculating carbon emissions, limited studies have utilized such data to predict future trends. Therefore, this study aimed to develop a predictive analytics model that leveraged students’ learning activities as a significant factor to predict future trends in university carbon emissions. Institut Teknologi Bandung (ITB) was used as a case study, especially computer science-related majors. The carbon emission calculation utilized a formula that incorporated various emission sources, including electricity, transportation, and paper consumption. In the 2022/2023 academic year, ITB generated 612.8 tons of CO $_{2}\text{e}$ . The prediction modeling employed the SVR algorithm and utilized historical data, such as carbon emissions from the last 30 days, and external information, such as weather, event-related data, and university data. The model’s performance was evaluated using metrics, yielding values of 129.41 for MAE, 158.03 for RMSE, 0.98 for R2, and 15.83 for MAPE. The results provided insights for universities to assess their carbon footprint and raised awareness among the academic community, supporting decision-making to optimize carbon emissions at the students’ level.",IEEE Access,2023.0,7,"{'url': 'https://ieeexplore.ieee.org/ielx7/6287639/6514899/10285846.pdf', 'status': 'GOLD', 'license': 'CCBYNCND', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1109/ACCESS.2023.3324725?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ACCESS.2023.3324725, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],['JournalArticle'],"[{'authorId': '2259032811', 'name': 'Michael Hans'}, {'authorId': '2018159962', 'name': 'Erna Hikmawati'}, {'authorId': '3169321', 'name': 'Kridanto Surendro'}]"
44a798982b1d1de1471fc048e3a2447eeea93116,Student Attitudes During the Pilot of the Computer Science Frontiers Course,"Motivation. We have created a modular project-based learning curriculum, Computer Science Frontiers (CSF) [1, 8], for secondary students in attempts to increase the persistence of computer science (CS) students in higher education. The CSF course is divided into four different modules (Distributed Computing, Internet of Things, Artificial Intelligence, and Software Engineering), each centered around a topic typically introduced to students only in higher education. Using the block-based programming environment NetsBlox [4], students are able to access various Application Programming Interfaces related to their interests [2, 3]. The goal of this course is to increase student interest in CS during high school - when first career choices occur [7] - in hopes they will persist in CS during their undergraduate studies. Research question. The research question for this study was: How does the Computer Science Frontiers course affect student attitudes towards computer science? Research Methods. We conducted over 20 interviews with students throughout a CSF pilot course that took place over the 2022-2023 school year. Interviews were conducted with at least five students at the end of every module. Two researchers have conducted thematic analysis with student responses from the first two modules [5]: Distributed Computing (DC) and Internet of Things (IoT). First, the two researchers developed a norm by tagging one interview together [6]. Next, the researchers independently coded the rest of the interviews for each module. After completing a single module’s interviews, the researchers met to rectify any discrepancies. Finally, the tags were grouped together based on common themes. Through this process, we found a total of seven themes. Results. The themes found through thematic analysis include: computer science, attitudes towards course, student wants, student struggles, attitudes towards projects, collaboration, and student progression. As a result of this study, we have identified different needs for secondary students with varying background in CS when studying more advanced CS topics, such as IoT. For example, a need of students who have less prior CS knowledge than others may be to review programming concepts in order to be successful in the course. We have also identified a positive change in student’s attitudes towards computer science after the first two modules. These insights provide the CS education community with ways to engage students with concepts that they have not been exposed to and how to increase their interest in CS. Implications. The CSF curriculum is currently online, and is available to computer science instructors. Each module is separated into eight to nine units which are accompanied by activities and teaching guides. This curriculum provides educators with materials and activities to introduce students to more advanced CS topics, either through individual modules or as an entire course. In future research, we plan to use CSF in an outreach program and implement the course in two secondary classrooms in the 2023-2024 school year.",International Computing Education Research Workshop,2023.0,0,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1145/3568812.3603483?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3568812.3603483, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Computer Science'],"['JournalArticle', 'Book', 'Review']","[{'authorId': '2239107281', 'name': 'Janet Brock'}, {'authorId': '2123499458', 'name': 'Isabella Gransbury'}, {'authorId': '3416007', 'name': 'Veronica Catété'}, {'authorId': '2238640470', 'name': 'Tiffany Barnes'}, {'authorId': '37245087', 'name': 'Shuchi Grover'}, {'authorId': '1721042', 'name': 'Á. Lédeczi'}]"
